Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,73.279999,75.190002,72.970001,74.949997,73.194275,6605000
2018-01-03,75.089996,75.800003,74.309998,75.510002,73.741158,7147300
2018-01-04,73.489998,73.500000,70.730003,71.599998,69.922752,12456000
2018-01-05,71.900002,73.250000,71.820000,72.919998,71.211823,9067200
2018-01-08,73.150002,74.000000,72.750000,73.849998,72.120041,5312500
2018-01-09,74.080002,74.190002,73.199997,73.419998,71.700111,4146700
2018-01-10,73.430000,74.180000,73.209999,74.080002,72.344658,4562600
2018-01-11,73.949997,75.440002,73.900002,75.379997,73.614204,6304500
2018-01-12,75.550003,76.889999,75.480003,76.070000,74.288033,6457800
2018-01-16,76.449997,76.620003,75.919998,76.029999,74.248978,4751300
2018-01-17,76.629997,76.650002,75.589996,75.779999,74.004829,4574000
2018-01-18,75.589996,76.349998,75.529999,76.000000,74.219673,5597600
2018-01-19,75.830002,76.510002,75.779999,76.470001,74.678673,6849300
2018-01-22,76.639999,77.440002,76.419998,77.400002,75.586884,3619600
2018-01-23,76.940002,77.209999,76.199997,77.019997,75.215775,3754700
2018-01-24,77.300003,77.830002,77.000000,77.330002,75.518524,4028300
2018-01-25,77.849998,78.440002,77.349998,78.269997,76.436493,4118300
2018-01-26,78.500000,79.199997,78.029999,79.150002,77.295898,3884600
2018-01-29,79.150002,80.680000,79.089996,80.269997,78.389656,6249800
2018-01-30,77.959999,79.209999,75.430000,76.129997,74.346634,11214300
2018-01-31,76.699997,76.889999,74.910004,75.260002,73.497009,6742400
2018-02-01,74.529999,76.349998,73.669998,76.059998,74.278267,5198400
2018-02-02,75.879997,76.239998,73.339996,73.559998,71.836830,7024800
2018-02-05,73.540001,74.220001,70.320000,70.430000,68.780159,7085900
2018-02-06,69.099998,72.190002,68.300003,71.790001,70.108299,6809100
2018-02-07,71.339996,73.199997,71.160004,71.529999,69.854393,4328800
2018-02-08,71.570000,71.849998,68.199997,68.220001,66.621933,6975100
2018-02-09,68.879997,69.300003,66.339996,68.459999,66.856308,7292500
2018-02-12,68.620003,69.440002,67.870003,68.459999,66.856308,3998000
2018-02-13,67.870003,70.519997,67.480003,68.290001,66.690292,6791600
2018-02-14,67.599998,69.300003,67.599998,68.489998,67.279678,5556500
2018-02-15,68.989998,69.779999,68.300003,69.779999,68.546890,4558900
2018-02-16,69.989998,71.370003,69.940002,70.919998,69.666740,4623600
2018-02-20,70.820000,71.720001,70.190002,70.910004,69.656914,5581100
2018-02-21,70.930000,71.279999,69.540001,69.629997,68.399529,4658800
2018-02-22,69.720001,70.169998,69.309998,69.669998,68.438828,4799000
2018-02-23,70.320000,70.500000,69.089996,70.360001,69.116646,3116400
2018-02-26,70.449997,70.690002,69.500000,70.599998,69.352402,3223400
2018-02-27,70.790001,71.000000,68.510002,69.139999,67.918198,6302400
2018-02-28,69.389999,70.010002,68.680000,68.889999,67.672623,8173100
2018-03-01,69.059998,71.120003,68.959999,70.199997,68.959457,7299800
2018-03-02,69.550003,70.750000,69.430000,70.580002,69.332756,4682100
2018-03-05,70.040001,70.669998,69.389999,70.550003,69.303284,7464700
2018-03-06,70.550003,70.550003,68.820000,69.790001,68.556709,4498300
2018-03-07,69.260002,70.250000,68.980003,69.500000,68.271835,4161400
2018-03-08,69.809998,70.160004,68.500000,68.970001,67.751205,4665000
2018-03-09,69.220001,70.690002,68.580002,70.599998,69.352402,4003700
2018-03-12,70.650002,71.180000,69.949997,70.150002,68.910347,4764500
