Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,70.769997,73.349998,70.550003,73.129997,73.129997,11437300
2018-01-03,73.500000,73.860001,72.769997,73.779999,73.779999,7401700
2018-01-04,74.099998,75.220001,74.010002,74.570000,74.570000,8290900
2018-01-05,75.080002,76.570000,74.910004,76.489998,76.489998,6284000
2018-01-08,76.209999,76.809998,75.980003,76.480003,76.480003,5287900
2018-01-09,77.019997,77.230003,75.830002,76.589996,76.589996,4907400
2018-01-10,75.760002,76.660004,75.449997,76.510002,76.510002,14777900
2018-01-11,76.540001,76.779999,76.040001,76.139999,76.139999,9457900
2018-01-12,76.449997,76.589996,75.680000,75.849998,75.849998,4078400
2018-01-16,76.440002,77.010002,73.709999,73.919998,73.919998,7014100
2018-01-17,74.410004,74.599998,72.860001,74.139999,74.139999,4933800
2018-01-18,73.860001,74.709999,73.720001,74.230003,74.230003,5404600
2018-01-19,74.389999,74.669998,73.709999,74.360001,74.360001,7203300
2018-01-22,74.599998,74.599998,73.580002,74.160004,74.160004,5015400
2018-01-23,74.660004,76.760002,74.000000,76.570000,76.570000,13687700
2018-01-24,77.129997,78.879997,76.779999,77.809998,77.809998,6297000
2018-01-25,78.449997,78.989998,77.320000,78.580002,78.580002,7840100
2018-01-26,79.209999,80.449997,79.000000,80.300003,80.300003,17423400
2018-01-29,80.000000,80.430000,78.970001,79.339996,79.339996,9719600
2018-01-30,77.580002,79.269997,76.760002,78.269997,78.269997,7326500
2018-01-31,79.000000,80.559998,79.000000,79.879997,79.879997,6639200
2018-02-01,76.480003,78.360001,75.690002,76.010002,76.010002,8098000
2018-02-02,76.449997,76.699997,74.169998,74.400002,74.400002,8327000
2018-02-05,72.900002,75.379997,71.589996,72.510002,72.510002,10552400
2018-02-06,70.019997,73.669998,69.589996,73.529999,73.529999,7436500
2018-02-07,73.160004,74.190002,72.099998,72.160004,72.160004,3373100
2018-02-08,72.550003,72.779999,69.099998,69.150002,69.150002,5742000
2018-02-09,70.570000,70.769997,67.860001,70.480003,70.480003,6129800
2018-02-12,71.190002,71.779999,70.269997,71.099998,71.099998,2653800
2018-02-13,70.720001,72.440002,70.550003,71.309998,71.309998,5535300
2018-02-14,70.879997,73.730003,70.879997,73.660004,73.660004,8043500
2018-02-15,74.250000,74.699997,73.230003,74.400002,74.400002,4274200
2018-02-16,74.459999,74.980003,73.300003,73.510002,73.510002,6982200
2018-02-20,72.830002,75.260002,72.779999,74.589996,74.589996,5574300
2018-02-21,75.260002,76.709999,75.040001,75.110001,75.110001,7147700
2018-02-22,75.830002,75.989998,75.059998,75.519997,75.519997,9369200
2018-02-23,76.500000,77.779999,76.099998,77.760002,77.760002,16053100
2018-02-26,78.430000,78.680000,76.720001,78.080002,78.080002,18350200
2018-02-27,77.860001,78.000000,75.769997,76.129997,76.129997,12425700
2018-02-28,75.910004,76.080002,74.510002,74.849998,74.849998,8566500
2018-03-01,75.040001,75.389999,72.910004,73.739998,73.739998,9733100
2018-03-02,72.349998,72.989998,71.440002,72.690002,72.690002,7649400
2018-03-05,72.199997,73.570000,71.769997,73.440002,73.440002,6524400
2018-03-06,74.419998,75.500000,74.360001,75.169998,75.169998,9082700
2018-03-07,74.029999,76.050003,74.019997,75.980003,75.980003,4973700
