Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,88.580002,89.419998,88.160004,88.690002,88.404877,1330700
2018-01-03,88.900002,89.849998,88.589996,89.650002,89.361794,1102800
2018-01-04,90.000000,90.989998,89.699997,90.699997,90.408409,986800
2018-01-05,91.199997,91.629997,90.970001,91.480003,91.185913,899500
2018-01-08,89.750000,91.050003,89.440002,90.970001,90.677551,1463800
2018-01-09,91.209999,91.830002,90.839996,91.190002,90.896843,821900
2018-01-10,90.919998,91.769997,90.669998,90.820000,90.528030,1003300
2018-01-11,89.849998,90.370003,88.860001,89.809998,89.521271,2523600
2018-01-12,90.129997,90.199997,89.550003,90.040001,89.750534,1066100
2018-01-16,90.309998,91.230003,89.820000,89.959999,89.670792,1977200
2018-01-17,90.779999,91.360001,90.040001,91.190002,90.896843,1069300
2018-01-18,91.239998,92.620003,91.099998,91.379997,91.086227,1595500
2018-01-19,91.690002,92.870003,91.410004,92.720001,92.421921,1207700
2018-01-22,92.730003,94.029999,92.199997,93.839996,93.538315,1233800
2018-01-23,93.589996,94.440002,93.260002,94.010002,93.707779,1149000
2018-01-24,94.500000,94.699997,93.320000,93.779999,93.478508,1037900
2018-01-25,94.320000,94.779999,93.809998,94.000000,93.697807,929800
2018-01-26,94.650002,94.940002,93.750000,94.699997,94.395554,1671900
2018-01-29,94.470001,95.000000,93.519997,93.680000,93.378838,1239100
2018-01-30,93.339996,94.050003,92.599998,92.690002,92.392021,1139500
2018-01-31,92.809998,93.500000,92.589996,92.760002,92.461792,2232200
2018-02-01,92.019997,94.500000,91.279999,93.430000,93.129639,2379100
2018-02-02,92.559998,93.989998,90.889999,92.190002,91.893623,1959700
2018-02-05,91.910004,93.010002,89.050003,89.070000,88.783653,2964200
2018-02-06,88.010002,89.680000,87.050003,89.120003,88.833496,2366900
2018-02-07,88.550003,89.330002,87.419998,87.599998,87.318382,2264000
2018-02-08,87.589996,87.989998,84.349998,84.529999,84.258247,1965900
2018-02-09,85.070000,86.839996,83.699997,85.750000,85.474327,2010500
2018-02-12,86.300003,87.720001,86.290001,86.790001,86.510986,1644300
2018-02-13,85.580002,87.379997,85.099998,86.870003,86.590729,1869400
2018-02-14,86.449997,89.620003,86.160004,89.440002,89.152466,1615700
2018-02-15,90.199997,91.110001,89.459999,90.989998,90.697479,1667100
2018-02-16,91.120003,92.250000,90.449997,91.209999,90.916771,2762300
2018-02-20,90.919998,92.320000,90.599998,91.779999,91.484940,2373500
2018-02-21,92.080002,92.809998,91.320000,91.379997,91.086227,1934300
2018-02-22,91.580002,92.500000,91.470001,91.610001,91.315491,2483700
2018-02-23,92.349998,92.919998,92.180000,92.809998,92.511627,1739300
2018-02-26,92.830002,93.150002,92.379997,92.949997,92.651176,1901300
2018-02-27,92.660004,93.480003,92.250000,92.370003,92.073051,1936400
2018-02-28,92.839996,93.480003,92.000000,92.000000,91.704239,2010700
2018-03-01,92.330002,92.720001,90.529999,90.809998,90.518059,2667700
2018-03-02,89.959999,92.209999,89.750000,91.980003,91.684303,3320100
2018-03-05,91.339996,93.370003,90.889999,92.709999,92.411949,2630000
2018-03-06,93.180000,94.209999,92.709999,93.639999,93.338959,1482700
2018-03-07,93.220001,94.599998,92.360001,94.360001,94.056648,1401600
2018-03-08,94.239998,94.959999,94.000000,94.570000,94.265976,1106600
2018-03-09,95.000000,95.699997,94.650002,95.510002,95.202950,1165500
2018-03-12,95.519997,96.290001,95.180000,95.879997,95.571762,1436900
2018-03-13,96.559998,96.959999,95.430000,95.599998,95.292664,1352500
2018-03-14,96.209999,96.400002,95.099998,95.260002,94.953758,1739600
2018-03-15,95.370003,95.959999,94.839996,95.480003,95.173050,1614800
2018-03-16,95.949997,96.300003,95.110001,95.129997,94.824173,2617500
2018-03-19,94.269997,95.559998,93.519997,94.529999,94.226097,2828400
2018-03-20,94.330002,96.000000,94.300003,94.550003,94.246040,1132000
2018-03-21,94.220001,95.269997,93.980003,94.449997,94.146355,1220200
2018-03-22,93.500000,94.849998,92.809998,93.320000,93.019989,1560300
2018-03-23,93.449997,93.760002,91.540001,91.599998,91.305519,1793100
2018-03-26,93.089996,93.970001,92.120003,93.790001,93.488480,2734500
2018-03-27,94.290001,94.699997,92.029999,92.459999,92.162758,1597500
2018-03-28,92.440002,92.839996,91.059998,91.699997,91.405197,2044900
2018-03-29,92.320000,93.629997,91.980003,92.800003,92.501663,974000
2018-04-02,91.889999,92.610001,90.790001,91.330002,91.036392,2617300
2018-04-03,91.279999,92.330002,91.000000,91.870003,91.574654,3604100
2018-04-04,90.599998,92.949997,90.320000,92.690002,92.392021,2371800
2018-04-05,93.480003,93.860001,92.440002,92.709999,92.411949,1178000
2018-04-06,91.820000,92.970001,91.250000,91.779999,91.484940,1258300
2018-04-09,92.360001,93.870003,92.150002,92.260002,91.963402,939900
2018-04-10,93.190002,93.940002,92.750000,93.400002,93.099739,838500
2018-04-11,92.620003,94.160004,92.489998,93.629997,93.328995,1165800
2018-04-12,94.050003,94.879997,93.440002,94.550003,94.246040,1056700
2018-04-13,95.000000,95.540001,94.470001,94.900002,94.594917,874000
2018-04-16,95.510002,96.699997,95.150002,95.970001,95.661476,991700
